url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping,6,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging,4,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/multitaxa,4,1
/aubricot/computer_vision_with_eol_images,3,2
/aubricot/computer_vision_with_eol_images/blob/master/object_detection_for_image_cropping/chiroptera/chiroptera_generate_crops_tf2.ipynb,2,1
/aubricot/computer_vision_with_eol_images/blob/master/object_detection_for_image_cropping/multitaxa/multitaxa_preprocessing.ipynb,2,1
/aubricot/computer_vision_with_eol_images/blob/master/utils/colab_terminal_cmds.ipynb,2,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/image_type,2,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/rating,2,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/chiroptera,2,1
