url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images,5,2
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping,5,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging,4,1
/aubricot/computer_vision_with_eol_images/graphs/commit-activity,2,1
/aubricot/computer_vision_with_eol_images/issues,2,1
/aubricot/computer_vision_with_eol_images/issues/12,2,1
/aubricot/computer_vision_with_eol_images/pulse,2,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/multitaxa,2,1
/aubricot/computer_vision_with_eol_images/blob/d7499405d90ffc5892da1c2f1a4310965164e484/object_detection_for_image_tagging/plant_pollinator/plant_poll_generate_tags_yolov3.ipynb,1,1
/aubricot/computer_vision_with_eol_images/blob/master/classification_for_image_tagging/image_type/inspect_train_results.ipynb,1,1
